Date,Adj Close,Close,High,Low,Open,Volume,代码,名称,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
,HSI,HSI,HSI,HSI,HSI,HSI,,,SPY,SPY,SPY,SPY,SPY,SPY,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,IWM,IWM,IWM,IWM,IWM,IWM,VTI,VTI,VTI,VTI,VTI,VTI,GLD,GLD,GLD,GLD,GLD,GLD,USO,USO,USO,USO,USO,USO,TLT,TLT,TLT,TLT,TLT,TLT,AGG,AGG,AGG,AGG,AGG,AGG
2022-01-12,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,206.3112030029297,215.99000549316406,219.3800048828125,214.63999938964844,218.52000427246094,35284500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,378.63128662109375,387.3500061035156,390.20001220703125,385.010009765625,388.4599914550781,54576400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,,,,,,,SPY,标普500指数ETF,448.1024169921875,471.0199890136719,473.20001220703125,468.94000244140625,471.5899963378906,67605400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.47166442871094,143.00999450683594,144.00999450683594,143.0,143.89999389648438,14440600.0,,,,,,
2022-01-12,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.90999984741211,58.90999984741211,59.16999816894531,58.36000061035156,58.369998931884766,5171600.0,,,,,,,,,,,,
2022-01-12,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,226.388916015625,238.4199981689453,239.85000610351562,237.30999755859375,239.0399932861328,4033100.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.59473419189453,112.80000305175781,112.80000305175781,112.51000213623047,112.5999984741211,8454300.0
2022-01-13,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,170.16000366210938,170.16000366210938,170.22000122070312,169.27000427246094,170.08999633789062,7034200.0,,,,,,,,,,,,,,,,,,
2022-01-13,24429.80078125,24429.80078125,24429.80078125,24429.80078125,24429.80078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,204.41993713378906,214.00999450683594,218.19000244140625,213.3800048828125,216.80999755859375,34489600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,369.159423828125,377.6600036621094,389.4700012207031,376.70001220703125,388.7699890136719,77994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,,,,,,,SPY,标普500指数ETF,441.92822265625,464.5299987792969,472.8800048828125,463.44000244140625,472.19000244140625,91173100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.59481811523438,144.27999877929688,144.4199981689453,143.02999877929688,143.38999938964844,15166000.0,,,,,,
2022-01-13,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.27000045776367,58.27000045776367,59.130001068115234,58.209999084472656,59.02000045776367,4680700.0,,,,,,,,,,,,
2022-01-13,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,223.07496643066406,234.92999267578125,239.39999389648438,234.47999572753906,239.17999267578125,4049300.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.03286743164062,112.16999816894531,112.55000305175781,112.1500015258789,112.52999877929688,9113400.0
2022-01-14,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,169.6699981689453,169.6699981689453,170.55999755859375,169.47999572753906,170.22000122070312,7865900.0,,,,,,,,,,,,,,,,,,
2022-01-14,24383.30078125,24383.30078125,24383.30078125,24383.30078125,24383.30078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,204.70648193359375,214.30999755859375,214.39999389648438,210.5800018310547,211.99000549316406,42020900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,371.4566345214844,380.010009765625,380.3500061035156,374.8599853515625,375.07000732421875,80121200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,,,,,,,SPY,标普500指数ETF,442.10888671875,464.7200012207031,465.0899963378906,459.8999938964844,461.19000244140625,95890900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.66695404052734,142.10000610351562,143.4600067138672,141.7899932861328,143.4199981689453,22997500.0,,,,,,
2022-01-14,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.970001220703125,59.970001220703125,59.97999954223633,59.06999969482422,59.099998474121094,6031200.0,,,,,,,,,,,,
2022-01-14,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,223.16043090820312,235.02000427246094,235.1300048828125,232.30999755859375,233.5,3829900.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.42644500732422,111.48999786376953,111.86000061035156,111.47000122070312,111.80999755859375,7943800.0
2022-01-18,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,169.38999938964844,169.38999938964844,170.00999450683594,169.08999633789062,169.63999938964844,9322800.0,,,,,,,,,,,,,,,,,,
2022-01-18,24112.80078125,24112.80078125,24112.80078125,24112.80078125,24112.80078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,198.516845703125,207.8300018310547,212.44000244140625,207.52999877929688,212.1999969482422,49434400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,362.20947265625,370.54998779296875,376.2200012207031,369.7699890136719,374.0400085449219,75450900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,SPY,标普500指数ETF,434.27935791015625,456.489990234375,459.9599914550781,455.30999755859375,459.739990234375,109709100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.89820861816406,140.10000610351562,141.30999755859375,140.02000427246094,140.9600067138672,21171700.0,,,,,,
2022-01-18,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.970001220703125,60.970001220703125,61.09000015258789,60.15999984741211,60.36000061035156,6240800.0,,,,,,,,,,,,
2022-01-18,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,218.821044921875,230.4499969482422,232.6999969482422,229.94000244140625,232.5,6511600.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.64048767089844,111.7300033569336,111.88999938964844,111.6500015258789,111.69999694824219,8321000.0
2022-01-19,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,172.0800018310547,172.0800018310547,172.19000244140625,170.1999969482422,170.38999938964844,15784500.0,,,,,,,,,,,,,,,,,,
2022-01-19,24127.80078125,24127.80078125,24127.80078125,24127.80078125,24127.80078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,195.2882843017578,204.4499969482422,209.4600067138672,204.3800048828125,208.80999755859375,46209100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,358.2310485839844,366.4800109863281,374.69000244140625,366.2099914550781,372.1499938964844,81791500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,SPY,标普500指数ETF,429.7700500488281,451.75,459.6099853515625,451.4599914550781,458.1300048828125,109357600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.75606536865234,141.07000732421875,141.7100067138672,140.30999755859375,140.52999877929688,17930500.0,,,,,,
2022-01-19,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.04999923706055,61.04999923706055,61.900001525878906,60.97999954223633,61.25,5435700.0,,,,,,,,,,,,
2022-01-19,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,216.523193359375,228.02999877929688,232.16000366210938,227.89999389648438,231.22000122070312,4868100.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.69400787353516,111.79000091552734,111.9000015258789,111.75,111.83999633789062,7186400.0
2022-01-20,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,171.64999389648438,171.64999389648438,172.60000610351562,171.58999633789062,172.30999755859375,9570500.0,,,,,,,,,,,,,,,,,,
2022-01-20,24952.30078125,24952.30078125,24952.30078125,24952.30078125,24952.30078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,191.75411987304688,200.75,208.99000549316406,200.3300018310547,205.3800048828125,50466000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,353.5782470703125,361.7200012207031,373.8699951171875,361.1700134277344,369.7900085449219,88610700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,SPY,标普500指数ETF,425.01324462890625,446.75,458.739990234375,444.5,453.75,122379700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.52544403076172,141.94000244140625,141.99000549316406,141.08999633789062,141.3699951171875,13959000.0,,,,,,
2022-01-20,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.65999984741211,60.65999984741211,62.16999816894531,60.61000061035156,61.2400016784668,4278400.0,,,,,,,,,,,,
2022-01-20,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,213.9974365234375,225.3699951171875,231.91000366210938,225.13999938964844,229.1300048828125,5175100.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.08639526367188,112.2300033569336,112.3499984741211,112.11000061035156,112.19000244140625,8679600.0
2022-01-21,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,171.08999633789062,171.08999633789062,172.1199951171875,170.74000549316406,172.0399932861328,10982500.0,,,,,,,,,,,,,,,,,,
2022-01-21,24965.599609375,24965.599609375,24965.599609375,24965.599609375,24965.599609375,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,188.16261291503906,196.99000549316406,203.02000427246094,196.99000549316406,199.75999450683594,85821000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,343.7739562988281,351.69000244140625,362.17999267578125,351.3999938964844,359.4700012207031,143388900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,SPY,标普500指数ETF,416.6699523925781,437.9800109863281,448.05999755859375,437.95001220703125,445.55999755859375,202271200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.01998901367188,143.6300048828125,144.10000610351562,142.6699981689453,143.39999389648438,28916600.0,,,,,,
2022-01-21,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.779998779296875,60.779998779296875,61.2400016784668,60.08000183105469,60.869998931884766,5410200.0,,,,,,,,,,,,
2022-01-21,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,209.76246643066406,220.91000366210938,226.08999633789062,220.8300018310547,224.6199951171875,8582600.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.970458984375,112.0999984741211,112.41999816894531,112.0999984741211,112.37999725341797,12131400.0
2022-01-24,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,172.02999877929688,172.02999877929688,172.13999938964844,170.85000610351562,171.77999877929688,15727700.0,,,,,,,,,,,,,,,,,,
2022-01-24,24656.5,24656.5,24656.5,24656.5,24656.5,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,192.49917602539062,201.52999877929688,202.38999938964844,191.22999572753906,194.07000732421875,85782000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,345.34771728515625,353.29998779296875,353.9800109863281,334.1499938964844,345.9100036621094,198685800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,SPY,标普500指数ETF,418.4394226074219,439.8399963378906,440.3800048828125,420.760009765625,432.0299987792969,251783900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.9764633178711,142.4499969482422,144.3699951171875,142.42999267578125,144.3000030517578,25001600.0,,,,,,
2022-01-24,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.11000061035156,60.11000061035156,60.220001220703125,58.810001373291016,59.90999984741211,9098900.0,,,,,,,,,,,,
2022-01-24,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,211.11080932617188,222.3300018310547,222.57000732421875,212.10000610351562,217.99000549316406,22004300.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.87235260009766,111.98999786376953,112.30000305175781,111.95999908447266,112.18000030517578,9541000.0
2022-01-25,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,172.5800018310547,172.5800018310547,173.14999389648438,171.77999877929688,171.9499969482422,17382100.0,,,,,,,,,,,,,,,,,,
2022-01-25,24243.599609375,24243.599609375,24243.599609375,24243.599609375,24243.599609375,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,189.92970275878906,198.83999633789062,201.6999969482422,194.55999755859375,198.47999572753906,61088500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,337.3420104980469,345.1099853515625,351.0299987792969,341.67999267578125,346.6700134277344,124398400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,SPY,标普500指数ETF,413.3307800292969,434.4700012207031,439.7200012207031,427.1499938964844,433.05999755859375,167997300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.77306365966797,142.22000122070312,143.7100067138672,141.8000030517578,143.11000061035156,15599000.0,,,,,,
2022-01-25,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.970001220703125,60.970001220703125,61.16999816894531,59.880001068115234,59.90999984741211,6104800.0,,,,,,,,,,,,
2022-01-25,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,208.15771484375,219.22000122070312,222.02000427246094,215.63999938964844,219.10000610351562,6600400.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.31053924560547,111.36000061035156,112.12999725341797,111.36000061035156,112.05999755859375,10729400.0
2022-01-26,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,169.7899932861328,169.7899932861328,171.72999572753906,169.47999572753906,171.38999938964844,17799400.0,,,,,,,,,,,,,,,,,,
2022-01-26,24289.900390625,24289.900390625,24289.900390625,24289.900390625,24289.900390625,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,187.1883087158203,195.97000122070312,203.5500030517578,193.72000122070312,201.77999877929688,71471700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,336.814208984375,344.57000732421875,356.8800048828125,340.7799987792969,352.9100036621094,146559500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,,,,,,,SPY,标普500指数ETF,412.2938232421875,433.3800048828125,444.0400085449219,428.8599853515625,440.7200012207031,186391100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.25189208984375,140.5,142.57000732421875,140.49000549316406,142.25999450683594,23655500.0,,,,,,
2022-01-26,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.68000030517578,61.68000030517578,62.52000045776367,61.40999984741211,61.66999816894531,6735100.0,,,,,,,,,,,,
2022-01-26,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,207.35060119628906,218.3699951171875,224.16000366210938,216.0500030517578,222.72000122070312,7096400.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.64048767089844,111.7300033569336,111.87999725341797,111.62000274658203,111.62000274658203,6146800.0
2022-01-27,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,167.60000610351562,167.60000610351562,169.08999633789062,167.3300018310547,168.02000427246094,15867300.0,,,,,,,,,,,,,,,,,,
2022-01-27,23807.0,23807.0,23807.0,23807.0,23807.0,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,182.937744140625,191.52000427246094,199.61000061035156,190.60000610351562,197.6300048828125,59829000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,333.4223327636719,341.1000061035156,351.2699890136719,340.04998779296875,349.3999938964844,95255700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,SPY,标普500指数ETF,410.2579040527344,431.239990234375,441.5899963378906,429.45001220703125,438.260009765625,149878300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.53356170654297,143.0800018310547,143.3699951171875,142.3300018310547,142.41000366210938,21501800.0,,,,,,
2022-01-27,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.86000061035156,61.86000061035156,62.709999084472656,61.36000061035156,62.65999984741211,5749100.0,,,,,,,,,,,,
2022-01-27,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,205.8123779296875,216.75,222.39999389648438,215.89999389648438,220.80999755859375,5789200.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.71184539794922,111.80999755859375,111.86000061035156,111.44000244140625,111.45999908447266,10855600.0
2022-01-28,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,167.10000610351562,167.10000610351562,167.4600067138672,166.3699951171875,166.55999755859375,9782500.0,,,,,,,,,,,,,,,,,,
2022-01-28,23550.099609375,23550.099609375,23550.099609375,23550.099609375,23550.099609375,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,186.50059509277344,195.25,195.30999755859375,188.08999633789062,191.6999969482422,65870000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,343.8815002441406,351.79998779296875,352.0199890136719,337.95001220703125,343.0299987792969,108167900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,SPY,标普500指数ETF,420.4468078613281,441.95001220703125,442.0,427.82000732421875,432.67999267578125,164457400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.57778930664062,143.1300048828125,143.4600067138672,141.85000610351562,142.08999633789062,12826500.0,,,,,,
2022-01-28,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.970001220703125,61.970001220703125,62.9900016784668,61.41999816894531,62.63999938964844,4187100.0,,,,,,,,,,,,
2022-01-28,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,210.88291931152344,222.08999633789062,222.1699981689453,214.92999267578125,217.5,4961200.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.70292663574219,111.80000305175781,111.88999938964844,111.5999984741211,111.63999938964844,12837400.0
2022-01-31,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,168.08999633789062,168.08999633789062,168.13999938964844,167.4600067138672,167.7899932861328,8539300.0,,,,,,,,,,,,,,,,,,
2022-01-31,23802.30078125,23802.30078125,23802.30078125,23802.30078125,23802.30078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,192.22216796875,201.24000549316406,201.24000549316406,193.85000610351562,194.38999938964844,53393800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,354.87823486328125,363.04998779296875,363.6499938964844,351.5199890136719,353.20001220703125,94326400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,SPY,标普500指数ETF,428.0195007324219,449.9100036621094,450.2799987792969,439.80999755859375,441.239990234375,152251400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.9233627319336,142.38999938964844,142.9499969482422,141.9600067138672,142.17999267578125,13998400.0,,,,,,
2022-01-31,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.47999954223633,62.47999954223633,62.5,61.36000061035156,62.189998626708984,3142800.0,,,,,,,,,,,,
2022-01-31,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,215.36473083496094,226.80999755859375,226.9499969482422,221.22000122070312,222.08999633789062,5306400.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6680908203125,111.5999984741211,111.68000030517578,111.37999725341797,111.66000366210938,10356000.0
2022-02-01,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,168.22999572753906,168.22999572753906,168.85000610351562,167.8699951171875,168.57000732421875,9763900.0,,,,,,,,,,,,,,,,,,
2022-02-01,23802.30078125,23802.30078125,23802.30078125,23802.30078125,23802.30078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,194.24716186523438,203.36000061035156,203.57000732421875,197.97000122070312,201.66000366210938,43429400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,357.2926330566406,365.5199890136719,366.19000244140625,359.1400146484375,364.42999267578125,74433000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,SPY,标普500指数ETF,430.91162109375,452.95001220703125,453.6300048828125,446.94000244140625,450.67999267578125,123155400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
